ZIP,latitude,longitude
91351,34.433727,-118.458061
75204,32.802127,-96.788853
16066,40.709967,-80.105642
34772,28.163035,-81.264079
60169,42.05087,-88.116615
94103,37.773152,-122.411163
92841,33.78686,-117.981996
93422,35.465349,-120.689439
21230,39.268123,-76.626716
35209,33.466348,-86.811516
21009,39.466882,-76.29523
95961,39.041333,-121.562835
75238,32.878497,-96.707819
49546,42.93291,-85.535868
48073,42.519211,-83.164367
21212,39.368561,-76.614898
46239,39.721517,-85.999033
23435,36.84134,-76.484232
95482,39.136804,-123.261089
80241,39.929079,-104.954277
72120,34.902228,-92.240817
08610,40.191174,-74.716603
92203,33.753959,-116.246487
55449,45.175978,-93.184149
14534,43.05689,-77.521042
97404,44.105226,-123.133025
11369,40.763445,-73.872334
76087,32.682606,-97.782556
45150,39.166469,-84.230391
94952,38.234553,-122.760385
85741,32.335292,-111.041758
90504,33.867257,-118.330794
91791,34.061624,-117.892235
90807,33.82774,-118.17482
55443,45.117677,-93.338149
60098,42.325614,-88.460441
48042,42.683619,-82.909486
84414,41.321964,-111.976133
80831,38.994238,-104.490687
27511,35.763313,-78.787832
49417,43.019336,-86.157843
91750,34.178468,-117.774405
53186,43.022155,-88.204676
02816,41.696499,-71.622662
70817,30.375109,-90.980419
33470,26.729431,-80.319858
70454,30.362846,-90.358594
23235,37.51457,-77.564758
48322,42.537824,-83.384526
74011,35.981812,-95.809191
30534,34.4311,-84.144329
94545,37.605905,-122.126873
77041,29.8586,-95.580768
91754,34.052922,-118.143465
60517,41.741126,-88.041954
97203,45.603552,-122.737916
03820,43.190658,-70.887655
32539,30.778999,-86.477169
91007,34.128284,-118.047732
55434,45.163672,-93.250445
77515,29.173439,-95.451545
94526,37.814613,-121.990552
11422,40.660065,-73.736012
99337,46.073223,-119.09074
76548,31.050862,-97.644687
02125,42.315682,-71.055555
02038,42.084858,-71.410571
50265,41.555915,-93.744776
91354,34.464816,-118.553871
98144,47.585627,-122.29196
33993,26.692949,-82.033895
30068,33.968116,-84.431704
95356,37.718573,-121.032309
27614,35.94593,-78.619494
95330,37.812493,-121.308772
92123,32.806774,-117.134943
75234,32.923189,-96.891721
98370,47.754025,-122.626294
12309,42.79987,-73.864965
76002,32.621896,-97.093509
33073,26.298166,-80.182101
29576,33.56209,-79.061087
60076,42.03526,-87.729928
60139,41.918877,-88.078095
43560,41.700591,-83.738852
91107,34.155533,-118.086178
55432,45.096702,-93.253726
11901,40.925812,-72.64617
28270,35.112035,-80.764605
77441,29.666682,-95.919826
57108,43.477461,-96.704757
58701,48.144826,-101.326016
76020,32.900196,-97.561179
53151,42.97393,-88.095566
21771,39.394631,-77.164021
60202,42.030355,-87.685549
60423,41.477243,-87.832461
66212,38.955565,-94.679875
47274,38.966511,-85.937722
11735,40.731546,-73.432692
17202,39.875126,-77.609074
21403,38.942123,-76.489628
19026,39.95031,-75.304042
33180,25.960389,-80.143113
75036,,
98338,47.034315,-122.276854
77477,29.624274,-95.568008
94115,37.785969,-122.437253
32757,28.773053,-81.638118
33156,25.668203,-80.29701
94610,37.811277,-122.242707
85050,33.68636,-111.996302
91321,34.368158,-118.48913
44121,41.526494,-81.532129
11050,40.839895,-73.693123
22153,38.744969,-77.23564
20603,38.63039,-76.976583
96793,20.89556,-156.529838
28211,35.166342,-80.797285
48640,43.582166,-84.337227
64119,39.209967,-94.514665
27514,35.966756,-79.052136
79706,31.814269,-102.002454
95661,38.7413,-121.249137
60302,41.894611,-87.789705
66614,39.010366,-95.852479
33326,26.114268,-80.369765
98109,47.631863,-122.344267
80026,40.012151,-105.09991
91423,34.148617,-118.433298
55408,44.940425,-93.292639
46342,41.518185,-87.244908
37830,35.966483,-84.290549
07026,40.879797,-74.10825
33462,26.576183,-80.072313
60007,42.007517,-87.99286
06489,41.614168,-72.869915
97471,43.21907,-123.487894
74008,35.924499,-95.877707
77536,29.698461,-95.121268
29841,33.526407,-81.939337
90260,33.88856,-118.351813
01826,42.679723,-71.30068
94941,37.897665,-122.563172
37072,36.35214,-86.746651
46151,39.457238,-86.433288
80923,38.926891,-104.714812
91206,34.160359,-118.213769
07740,40.295372,-73.989899
01851,42.627813,-71.335334
60102,42.165165,-88.308768
20784,38.950549,-76.89172
01701,42.319587,-71.4428
93955,36.614789,-121.788022
18018,40.627594,-75.395584
07747,40.415316,-74.254364
80226,39.712845,-105.091519
49505,42.996477,-85.637735
03060,42.741087,-71.458266
98367,47.461156,-122.698
98375,47.104262,-122.326892
55068,44.735478,-93.062774
41051,38.934358,-84.551809
87505,35.619795,-105.866981
22602,39.144249,-78.284807
90222,33.912246,-118.236773
98802,47.48609,-120.180328
33143,25.703032,-80.297375
19038,40.100418,-75.171761
35173,33.655233,-86.563239
91604,34.140822,-118.392864
91006,34.136258,-118.026704
55378,44.759057,-93.364213
84128,40.700449,-112.046772
17022,40.167037,-76.608892
98272,47.848569,-121.895131
94043,37.414028,-122.070679
33173,25.70232,-80.357503
08723,40.038584,-74.1116
44070,41.415033,-81.918942
48917,42.725239,-84.639542
55129,44.883474,-92.892768
93420,35.176011,-120.476757
15001,40.595359,-80.322827
30214,33.490464,-84.485997
08822,40.52481,-74.865212
07840,40.854177,-74.835349
32312,30.605283,-84.229562
90680,33.801122,-117.994911
08003,39.882703,-74.972036
77316,30.306163,-95.68639
92316,34.059093,-117.390659
46530,41.740931,-86.126918
45005,39.538522,-84.296051
10010,40.739104,-73.982455
95662,38.689174,-121.218435
95632,38.274451,-121.259201
93001,34.058607,-119.92912
01845,42.673909,-71.091334
90606,33.977272,-118.066363
08046,40.02795,-74.886984
35603,34.535452,-86.971226
29316,35.043045,-81.975107
60050,42.331147,-88.29518
85331,33.878898,-111.912563
21133,39.374385,-76.81177
97071,45.134191,-122.826487
10704,40.919729,-73.862651
91505,34.173885,-118.346937
95118,37.255364,-121.891912
43062,40.007079,-82.682268
59601,46.53069,-112.199398
80111,39.612272,-104.877828
64015,39.014583,-94.30891
90803,33.756666,-118.131061
92120,32.794674,-117.071172
22556,38.468925,-77.515244
77532,29.932894,-95.057219
23233,37.646431,-77.624235
34243,27.400992,-82.527943
40065,38.215316,-85.206086
06854,41.08391,-73.426615
56401,46.322919,-94.12521
70115,29.92393,-90.102484
77355,30.156257,-95.74926
97132,45.324219,-122.98733
30030,33.771947,-84.29027
91214,34.236302,-118.249185
04103,43.695422,-70.288652
50322,41.634164,-93.73436
76140,32.619935,-97.278061
75010,33.049963,-96.873013
19002,40.187217,-75.206876
06770,41.488428,-73.053383
20016,38.936909,-77.090037
85641,32.049033,-110.622912
32533,30.610506,-87.326783
98683,45.603287,-122.51017
70592,30.080623,-92.012376
33445,26.455873,-80.107935
20010,38.933366,-77.030312
80122,39.580309,-104.954917
90230,33.997862,-118.393617
76052,32.986137,-97.374691
02131,42.284333,-71.126228
37067,35.91228,-86.780256
30033,33.811659,-84.28323
11793,40.651288,-73.514726
99645,61.62442,-148.982077
92116,32.764989,-117.122785
55122,44.806696,-93.197329
22306,38.74979,-77.1074
60525,41.784397,-87.868959
94602,37.804319,-122.207544
54914,44.280847,-88.452037
20853,39.101747,-77.094602
89135,36.100977,-115.375914
10956,41.157191,-73.993416
37172,36.532432,-86.862188
43004,40.015374,-82.804489
32583,30.592511,-86.971003
78754,30.355402,-97.641852
37919,35.914748,-84.000169
84084,40.622874,-111.964547
95070,37.260475,-122.046174
48236,42.425373,-82.893194
02062,42.187364,-71.195971
30507,34.24748,-83.773879
95829,38.489546,-121.323452
34771,28.281646,-81.174856
66049,38.979253,-95.345686
76092,32.959873,-97.148433
93004,34.278679,-119.165615
22101,38.940203,-77.164882
64152,39.219065,-94.724719
55418,45.021318,-93.242853
98512,46.975003,-123.063616
50310,41.627582,-93.67266
20815,38.983386,-77.079337
33547,27.789984,-82.135805
97213,45.538194,-122.600014
32221,30.260056,-81.85295
98382,48.023297,-123.106264
98201,48.006311,-122.210044
20136,38.737396,-77.554183
95219,38.051726,-121.483036
76016,32.689222,-97.18913
92110,32.765244,-117.200391
27104,36.093687,-80.323532
93561,35.118772,-118.493811
50158,42.049806,-92.900739
97267,45.408427,-122.612867
15236,40.347423,-79.975474
77380,30.136972,-95.46836
37931,35.976321,-84.126349
88011,32.322443,-106.656276
08648,40.28449,-74.717487
94903,38.02213,-122.55881
07039,40.785828,-74.3291
34639,28.26543,-82.423239
76107,32.742058,-97.38173
02446,42.343499,-71.122244
80817,38.63834,-104.686469
11414,40.657604,-73.844804
08865,40.708226,-75.147073
19114,40.069399,-75.000162
77356,30.465662,-95.729888
55421,45.0509,-93.253833
22408,38.220271,-77.443653
10065,40.764628,-73.963144
44133,41.313215,-81.745879
92124,32.826521,-117.086015
95204,37.973736,-121.319246
02893,41.679601,-71.521114
28031,35.469921,-80.895439
08043,39.84857,-74.952843
74063,36.150767,-96.19959
97321,44.65345,-123.139526
95358,37.611634,-121.107858
67801,37.723603,-100.057186
85629,31.917852,-111.019046
80917,38.886168,-104.745264
92679,33.633018,-117.590565
01876,42.611801,-71.227571
93940,36.57469,-121.840854
33325,26.109659,-80.319973
49024,42.206513,-85.617997
98029,47.557107,-122.007722
02886,41.705428,-71.454379
91792,34.024199,-117.89988
91607,34.165783,-118.399795
63146,38.697692,-90.472081
33558,28.165344,-82.510685
76049,32.459806,-97.706976
40241,38.299974,-85.575689
49418,42.878123,-85.767925
96825,21.294518,-157.688748
78727,30.429937,-97.717796
32163,,
37923,35.927527,-84.080687
60189,41.840645,-88.122055
55021,44.299725,-93.277222
21237,39.341537,-76.49527
98074,47.622544,-122.04421
38632,34.795914,-90.015068
20814,39.004839,-77.103004
91356,34.155097,-118.547553
75119,32.32695,-96.589539
45215,39.2353,-84.462094
33928,26.3886,-81.706661
14127,42.752803,-78.739697
76182,32.886498,-97.208097
21209,39.373191,-76.670003
07090,40.651644,-74.343447
77706,30.102243,-94.173445
92260,33.708254,-116.403534
95131,37.387105,-121.897415
33626,28.067045,-82.620348
84780,37.127354,-113.486338
94070,37.496469,-122.272556
32327,30.182261,-84.305327
32168,28.963912,-81.029436
90712,33.849034,-118.147902
84078,40.627601,-109.480061
03079,42.788267,-71.221725
30549,34.107959,-83.577478
11572,40.631772,-73.636624
85743,32.302288,-111.181839
49525,43.022168,-85.592115
98466,47.224432,-122.541082
68601,41.45416,-97.398685
15102,40.321285,-80.036612
10036,40.759254,-73.989827
33510,27.955637,-82.296693
98037,47.839214,-122.285437
98271,48.089968,-122.237681
06111,41.686993,-72.730839
08075,40.029676,-74.948997
19713,39.671609,-75.7134
37214,36.161588,-86.672339
06811,41.422581,-73.478352
93101,34.418979,-119.709167
38135,35.238915,-89.848589
60174,41.930614,-88.298678
01757,42.158692,-71.521419
90601,34.007937,-118.030324
55347,44.827986,-93.462382
60714,42.028057,-87.810963
21015,39.544176,-76.292469
78729,30.458396,-97.755344
79720,32.253541,-101.47264
19130,39.967935,-75.176073
30309,33.799896,-84.3858
95363,37.453033,-121.230314
11361,40.764191,-73.772775
33026,26.026198,-80.295994
60538,41.726871,-88.338195
48152,42.424935,-83.374264
80922,38.890651,-104.700599
53217,43.158225,-87.913231
59602,46.739365,-111.905529
06066,41.837561,-72.45904
84070,40.577108,-111.889045
20721,38.915222,-76.785129
02453,42.369542,-71.240513
60631,41.994857,-87.813003
33919,26.556626,-81.901095
75009,33.338899,-96.752977
95134,37.428561,-121.94345
97068,45.351714,-122.66902
48309,42.657213,-83.186577
60181,41.876897,-87.976328
60035,42.185968,-87.805939
11763,40.826582,-72.98405
01020,42.172611,-72.56192
34219,27.576471,-82.299218
11803,40.781771,-73.473118
89511,39.385441,-119.876909
89166,36.380642,-115.506896
01821,42.54933,-71.251725
78418,27.642393,-97.261943
94589,38.166198,-122.236289
85742,32.393721,-111.065397
60607,41.874851,-87.649569
94107,37.76046,-122.399724
58504,46.743148,-100.678745
07054,40.853767,-74.401574
85085,33.752614,-112.090157
24073,37.13465,-80.423065
67037,37.571832,-97.217235
63128,38.491966,-90.386567
70791,30.651982,-91.15444
11417,40.676434,-73.844467
12203,42.681048,-73.84698
98273,48.402754,-122.376148
20191,38.933315,-77.350118
77566,29.052739,-95.474351
98685,45.715209,-122.693161
72019,34.63803,-92.685264
66213,38.898859,-94.708219
68135,41.205868,-96.193319
08330,39.481603,-74.737407
10308,40.551884,-74.147646
93401,35.235871,-120.615914
80120,39.593836,-105.01146
83713,43.640263,-116.333534
77904,28.938494,-97.020386
12303,42.740387,-73.905398
92881,33.827409,-117.524128
92782,33.739702,-117.784708
18045,40.693483,-75.27441
81301,37.446857,-107.855778
11731,40.862632,-73.316932
55318,44.810787,-93.636252
34990,27.135456,-80.348028
01930,42.623248,-70.682798
17325,39.826258,-77.227606
78239,29.518637,-98.362961
60134,41.878343,-88.342072
06340,41.354409,-72.040266
92673,33.466908,-117.614016
18940,40.260594,-74.93707
99801,58.37291,-134.178445
92107,32.739055,-117.245404
65101,38.49743,-92.133196
10014,40.733305,-74.006898
22041,38.849321,-77.141472
35811,34.795354,-86.509948
07065,40.607152,-74.280531
07110,40.820616,-74.15625
85304,33.599739,-112.178276
49464,42.844796,-85.984799
99709,64.87735,-148.14857
55419,44.905799,-93.287653
73703,36.427053,-97.969332
50021,41.724292,-93.565308
43220,40.049161,-83.07426
34986,27.327734,-80.401911
27012,36.00242,-80.379487
83402,43.526347,-112.182045
55904,43.95331,-92.401387
58601,46.916872,-102.834258
32563,30.396949,-87.028472
43537,41.574823,-83.686622
84721,37.770331,-113.078636
20112,38.664571,-77.429326
92614,33.68021,-117.833355
55060,44.059126,-93.223482
75048,32.969015,-96.579523
19958,38.728714,-75.168508
97116,45.58087,-123.165766
92653,33.591216,-117.697621
92081,33.164335,-117.240292
77018,29.826448,-95.426267
97502,42.41447,-122.954818
80234,39.909992,-105.002643
96150,38.869825,-120.008594
79932,31.874971,-106.607981
91303,34.198292,-118.600913
20745,38.806888,-76.99519
91324,34.238208,-118.55029
84651,39.958107,-111.715262
92585,33.746695,-117.172135
80129,39.545535,-105.010351
02176,42.455723,-71.059019
53562,43.115952,-89.543473
84044,40.72011,-112.154965
14226,42.971014,-78.796455
53546,42.652244,-88.948166
93901,36.636994,-121.623561
53593,42.985198,-89.579337
72704,36.105647,-94.2965
02919,41.82744,-71.519879
61107,42.285464,-89.001649
30224,33.20443,-84.239736
75082,32.991567,-96.662949
33145,25.753133,-80.234424
60142,42.173915,-88.444659
80238,39.771592,-104.8824
79606,32.362767,-99.817334
20602,38.583248,-76.894703
43119,39.940928,-83.205719
07013,40.869405,-74.173062
55118,44.894315,-93.100947
11727,40.882068,-73.004019
27455,36.187426,-79.81744
19406,40.093268,-75.383637
80132,39.09941,-104.84653
33328,26.070471,-80.272864
37206,36.179319,-86.731083
06095,41.871037,-72.675082
32003,30.095584,-81.710162
06512,41.278267,-72.875251
07631,40.891197,-73.972515
33625,28.066876,-82.561218
46614,41.603188,-86.27921
32405,30.202099,-85.667407
78724,30.292709,-97.617945
78750,30.418782,-97.802266
08520,40.258126,-74.53931
06033,41.707463,-72.538932
75208,32.753141,-96.839613
60018,41.978872,-87.894342
35749,34.822212,-86.757871
94585,38.192498,-121.927529
35803,34.563462,-86.519404
62221,38.511713,-89.902416
08755,40.008534,-74.221768
95682,38.612129,-120.964522
96753,20.713745,-156.437867
91316,34.160236,-118.515472
83221,43.324081,-112.552045
55033,44.713192,-92.862254
14626,43.213733,-77.712294
33897,28.285129,-81.691024
29016,34.20251,-80.997
97008,45.460188,-122.804199
13090,43.153084,-76.212402
46804,41.052918,-85.24165
77025,29.685706,-95.434764
58554,46.742723,-100.9353
22032,38.821403,-77.28531
16823,40.939052,-77.77274
33185,25.726359,-80.450733
78410,27.838247,-97.596306
22310,38.784656,-77.122182
33598,27.693423,-82.284659
17257,40.047438,-77.493342
32779,28.727242,-81.414758
11423,40.715608,-73.768493
30504,34.268204,-83.893289
10001,40.750636,-73.997177
02760,41.972567,-71.334375
02072,42.119006,-71.10365
63130,38.665099,-90.325299
22152,38.774493,-77.232029
98373,47.148479,-122.324136
15227,40.375709,-79.970583
85257,33.461942,-111.916397
53105,42.6636,-88.280304
11725,40.840492,-73.280815
60515,41.810554,-88.022796
60527,41.743074,-87.929214
60005,42.06449,-87.985462
11542,40.872605,-73.628622
27597,35.8425,-78.301046
37379,35.284581,-85.194872
64012,38.789354,-94.543625
55014,45.161826,-93.127997
32082,30.111553,-81.371747
45039,39.328562,-84.242015
23518,36.916118,-76.215375
60048,42.295408,-87.950611
55128,44.987546,-92.963553
49401,42.975656,-85.939287
98498,47.159194,-122.553122
78617,30.148535,-97.593032
75407,33.155792,-96.48041
55448,45.193603,-93.300445
29045,34.185078,-80.804984
10598,41.288223,-73.792203
98106,47.544034,-122.349874
80005,39.85165,-105.131418
70503,30.172487,-92.060225
78633,30.741183,-97.756102
95677,38.791075,-121.234854
37849,36.05405,-84.048488
90302,33.975332,-118.355252
33138,25.853764,-80.178006
60187,41.87272,-88.112442
94580,37.675731,-122.133017
08055,39.862695,-74.822311
60156,42.203063,-88.320474
14424,42.856357,-77.303497
60459,41.744431,-87.768577
70360,29.578671,-90.805402
01854,42.649481,-71.348229
60438,41.566242,-87.550204
06410,41.511827,-72.903617
78738,30.320116,-97.958187
91355,34.440082,-118.644055
28715,35.511966,-82.711701
55422,45.009275,-93.341105
68164,41.297022,-96.105868
11370,40.765393,-73.893191
64155,39.273087,-94.579652
20008,38.936238,-77.059981
63052,38.393026,-90.432576
32250,30.28049,-81.412038
60656,41.97428,-87.827128
22315,38.758335,-77.151202
45244,39.114121,-84.326346
76712,31.526544,-97.261231
02186,42.241559,-71.082437
03062,42.722323,-71.501176
41018,39.014901,-84.602186
64151,39.215355,-94.630084
20169,38.877064,-77.647606
31322,32.109885,-81.255465
31763,31.750045,-84.139141
27517,35.849165,-79.025
11720,40.870331,-73.082113
46845,41.212012,-85.108798
91364,34.15478,-118.595091
44685,40.955405,-81.424372
60077,42.034746,-87.757188
19355,40.046452,-75.532998
60532,41.789443,-88.083984
01089,42.125451,-72.649734
40207,38.26689,-85.656947
15010,40.770856,-80.351417
97062,45.369302,-122.762307
24019,37.346523,-79.95358
33544,28.254066,-82.36636
73162,35.582011,-97.640928
30324,33.818405,-84.358175
01906,42.468432,-71.013946
60516,41.761297,-88.013393
06851,41.138233,-73.401526
95472,38.398815,-122.861923
78023,29.578233,-98.748415
90713,33.847988,-118.1126
22102,38.950951,-77.229553
60510,41.841164,-88.306681
90039,34.111885,-118.261033
19119,40.053348,-75.191112
95133,37.371606,-121.860844
27278,36.090195,-79.086929
02118,42.337582,-71.070482
60914,41.183001,-87.86121
75252,32.997373,-96.788213
60646,41.993019,-87.759627
32927,28.457716,-80.812289
21146,39.079136,-76.558699
18901,40.306267,-75.147144
33811,27.988252,-82.015678
45459,39.647433,-84.170598
01843,42.689988,-71.16039
35806,34.760798,-86.685745
64014,39.00676,-94.255136
43209,39.953588,-82.929524
48315,42.671835,-82.997399
15146,40.426324,-79.761379
18301,41.04236,-75.175818
77523,29.789523,-94.859125
89701,39.12893,-119.725413
32819,28.453705,-81.472373
74137,36.022431,-95.930573
07920,40.677383,-74.564513
98107,47.667527,-122.377551
51106,42.463175,-96.312909
33971,26.639584,-81.699699
95370,37.984401,-120.348066
48316,42.690184,-83.057237
11102,40.772884,-73.926295
11553,40.706749,-73.592054
98027,47.493732,-121.998724
20871,39.261341,-77.282547
89044,35.902394,-115.178969
49519,42.895737,-85.718265
07748,40.3963,-74.115274
98516,47.109685,-122.794261
02474,42.420949,-71.15637
84094,40.571875,-111.862136
07621,40.924204,-73.998287
84040,41.092343,-111.928061
78746,30.29686,-97.809566
23237,37.400878,-77.449054
91746,34.044416,-117.985366
98011,47.753379,-122.201926
94549,37.897009,-122.114292
61822,40.138975,-88.306178
98665,45.679433,-122.660527
37934,35.865617,-84.178868
08205,39.482,-74.452637
77005,29.718435,-95.423555
30013,33.645174,-83.972207
10013,40.720103,-74.004901
22401,38.299272,-77.486658
95603,38.915869,-121.080284
98146,47.500058,-122.357848
20770,39.002985,-76.879165
12804,43.340954,-73.685911
11701,40.681433,-73.410099
33913,26.514239,-81.696796
84092,40.551989,-111.714795
11570,40.666066,-73.638409
33596,27.8872,-82.225852
19454,40.226113,-75.243786
97214,45.514672,-122.643014
48101,42.259473,-83.21039
59404,47.631766,-111.32887
20705,39.049423,-76.900362
91724,34.080444,-117.854734
98116,47.574245,-122.400222
06405,41.285097,-72.793518
49428,42.920205,-85.838844
98248,48.86456,-122.619118
19468,40.207638,-75.532067
94619,37.790447,-122.140801
76012,32.75513,-97.139242
11530,40.726854,-73.637009
54130,44.311017,-88.244079
75181,32.723894,-96.555946
33446,26.449656,-80.185388
95212,38.049939,-121.23297
19053,40.153918,-74.974991
97140,45.35308,-122.865845
48317,42.644251,-83.051539
33028,26.014716,-80.340171
97838,45.853017,-119.287282
98335,47.296947,-122.623661
98311,47.631197,-122.631017
46234,39.813309,-86.326363
60544,41.613913,-88.218684
35007,33.215623,-86.797656
11429,40.709781,-73.738733
02145,42.391577,-71.08991
02861,41.878603,-71.353131
99577,61.20142,-149.248298
63028,38.142859,-90.39212
68506,40.782833,-96.639271
55811,46.84247,-92.22198
43512,41.303378,-84.358279
63367,38.774189,-90.795053
94607,37.807215,-122.301497
60061,42.234909,-87.959135
48092,42.513645,-83.059065
95242,38.137068,-121.384546
78621,30.338855,-97.361789
90035,34.051819,-118.383582
15044,40.637988,-79.947933
48306,42.724326,-83.147312
94559,38.230168,-122.309879
40503,38.005828,-84.533469
48116,42.503671,-83.78106
97005,45.490956,-122.803587
94131,37.745917,-122.441473
91803,34.074736,-118.145959
95117,37.31121,-121.961884
60560,41.607605,-88.431708
89434,39.541317,-119.650155
80109,39.364266,-104.901377
60655,41.694776,-87.703776
97003,,
01923,42.574174,-70.950516
22150,38.772863,-77.186523
92604,33.690689,-117.789137
94518,37.950368,-122.022046
94002,37.514354,-122.298901
43054,40.083073,-82.798908
85718,32.333323,-110.916618
60015,42.173681,-87.878362
66109,39.165351,-94.829341
92008,33.147294,-117.322181
29212,34.076275,-81.19878
52806,41.589688,-90.625885
95032,37.217262,-121.924338
44313,41.130094,-81.573169
28112,34.889925,-80.549548
53095,43.38963,-88.158004
55446,45.03914,-93.489701
73064,35.368764,-97.746556
93933,36.686845,-121.786887
24551,37.356256,-79.324598
03054,42.852034,-71.519876
08050,39.712132,-74.231888
22182,38.938421,-77.27552
94803,37.959549,-122.283579
33618,28.074825,-82.498432
82604,42.857603,-106.770764
77345,30.053105,-95.157943
97212,45.544236,-122.643468
12306,42.805429,-74.044227
50263,41.595387,-93.872364
74006,36.712522,-95.895054
80919,38.928222,-104.852704
33545,28.268104,-82.291232
02889,41.700591,-71.376927
91945,32.733168,-117.034176
94306,37.415713,-122.130761
32937,28.178766,-80.60177
30533,34.561298,-84.015093
54494,44.340807,-89.735011
20121,38.811033,-77.462944
20746,38.836403,-76.918265
55126,45.08445,-93.132817
07424,40.882319,-74.205876
10954,41.098819,-74.013262
48108,42.221695,-83.732282
82901,41.379272,-108.978176
55105,44.93718,-93.168279
12302,42.878182,-73.982505
90746,33.859231,-118.252312
95492,38.527956,-122.821481
60087,42.403085,-87.850836
37804,35.792054,-83.89317
34747,28.309712,-81.59823
17109,40.289949,-76.8243
30305,33.835696,-84.389116
79118,35.106367,-101.739911
63379,39.001027,-90.995571
94132,37.722214,-122.484083
18944,40.389293,-75.234442
46304,41.613633,-87.046206
92868,33.788092,-117.876298
63755,37.439458,-89.6408
92211,33.765401,-116.334205
48085,42.604032,-83.122111
60091,42.077788,-87.72057
32081,30.125788,-81.410496
06880,41.133275,-73.348699
92602,33.762876,-117.75648
33629,27.921536,-82.509043
22202,38.856854,-77.051495
90041,34.137412,-118.207607
79934,31.950669,-106.433518
20601,38.613372,-76.851612
33967,26.471507,-81.81224
39056,32.373552,-90.350592
12553,41.455672,-74.074946
33137,25.81081,-80.166853
98409,47.21303,-122.474947
55123,44.808933,-93.138449
91384,34.506627,-118.699048
37801,35.663919,-84.094596
92532,33.692684,-117.303172
91504,34.204568,-118.326365
11967,40.794778,-72.875477
94506,37.809629,-121.913241
33308,26.18851,-80.104988
01880,42.501524,-71.067489
91010,34.141586,-117.957627
34202,27.40671,-82.389839
70123,29.949989,-90.205559
28443,34.445036,-77.675712
98296,47.840783,-122.101084
92251,32.881449,-115.675459
77578,29.485422,-95.362322
95776,38.698692,-121.699462
01905,42.465998,-70.975792
76208,33.20863,-97.055409
06109,41.702484,-72.669301
07042,40.812449,-74.21733
19977,39.298946,-75.546122
30312,33.744729,-84.375247
96815,21.273462,-157.822444
98008,47.613098,-122.10548
78731,30.348244,-97.768139
80907,38.878231,-104.827015
06776,41.601267,-73.422807
28037,35.495486,-81.018484
75088,32.897817,-96.550352
23236,37.47581,-77.585285
23139,37.545988,-77.936728
18064,40.757008,-75.315962
02132,42.280455,-71.162017
78261,29.68958,-98.402411
91042,34.322618,-118.23757
07675,41.003484,-74.001753
33705,27.734491,-82.643403
30329,33.827487,-84.323013
95618,38.543211,-121.6815
75180,32.716606,-96.620087
28590,35.520683,-77.416661
83714,43.73264,-116.288103
97520,42.190016,-122.564536
98284,48.546832,-122.135222
02478,42.395317,-71.180284
04106,43.631402,-70.285989
45431,39.763835,-84.084204
11356,40.784923,-73.841548
98626,46.17216,-122.773533
78259,29.624521,-98.42697
33166,25.827855,-80.316183
45230,39.073748,-84.389281
48336,42.463144,-83.347268
91784,34.141146,-117.655583
85381,33.609138,-112.230287
77385,30.186682,-95.429005
76018,32.662981,-97.095295
32789,28.599188,-81.352273
94510,38.097812,-122.13648
80033,39.772675,-105.104801
98007,47.613825,-122.144365
34714,28.403125,-81.77768
11104,40.744647,-73.920203
06074,41.83809,-72.577836
22485,38.27718,-77.162636
90405,34.011312,-118.469762
85747,32.094981,-110.765432
20653,38.237089,-76.428692
80209,39.706581,-104.96575
60431,41.50975,-88.180046
30082,33.854654,-84.536437
90710,33.799904,-118.298661
78728,30.45417,-97.692183
06118,41.748711,-72.609519
12533,41.559772,-73.787099
98188,47.446568,-122.272109
80214,39.743312,-105.069025
92835,33.901886,-117.916639
23834,37.290584,-77.404112
48150,42.371604,-83.376788
27591,35.78417,-78.388983
30143,34.459958,-84.431752
07801,40.917606,-74.555601
29036,34.134001,-81.339907
98292,48.216792,-122.31439
84302,41.553592,-112.050753
75230,32.902679,-96.793393
56308,45.878391,-95.386055
75022,33.03489,-97.124906
01830,42.796313,-71.053436
11232,40.657364,-74.004736
89145,36.167692,-115.277861
45066,39.551157,-84.224414
98372,47.205607,-122.266088
33406,26.664083,-80.092373
11416,40.684625,-73.849583
53072,43.079955,-88.266595
11729,40.761136,-73.32526
34109,26.240842,-81.763823
18062,40.503954,-75.585179
01824,42.59079,-71.355182
33569,27.84444,-82.286002
53189,42.944064,-88.290974
20708,39.048173,-76.824036
40502,38.010953,-84.483191
79602,32.335677,-99.667488
98102,47.63714,-122.321891
23113,37.539809,-77.679743
23601,37.037855,-76.479809
53144,42.622122,-87.920178
98532,46.626308,-123.052671
60175,41.948188,-88.388701
07860,41.057629,-74.819183
20715,38.989393,-76.741331
28012,35.211504,-81.037865
20876,39.208384,-77.237182
60452,41.60668,-87.753299
45429,39.682913,-84.158883
22180,38.895439,-77.256133
60013,42.223512,-88.23575
07652,40.947299,-74.070169
78702,30.263378,-97.714483
90064,34.037251,-118.423573
55343,44.914372,-93.416254
93035,34.18165,-119.223902
80023,39.975844,-105.009381
17315,40.026604,-76.864065
98597,46.844262,-122.492927
32806,28.511875,-81.360462
43214,40.051734,-83.016269
07006,40.851187,-74.282865
78737,30.189935,-97.95664
91755,34.050965,-118.114394
17110,40.31507,-76.890731
98119,47.638679,-122.370946
98642,45.803287,-122.701656
22312,38.815789,-77.154271
